年月,店舗名,店舗表示順,レート区分,台数,店舗全体台数,台数シェア,売上合計_千円,店舗全体売上_千円,売上シェア,補粗利合計,店舗全体補粗利,補粗利シェア,売上差_pt,補粗利差_pt,平均差_pt,判定,優先度
2026-03,坂戸店,24,1円P,186,940,19.8,64725,873652,7.4,12069715,133663672,9.0,-12.4,-10.8,-11.6,過剰,高
2026-03,坂戸店,24,1円未満P,0,940,0.0,0,873652,0.0,0,133663672,0.0,0.0,0.0,0.0,適正,低
2026-03,坂戸店,24,20円超S,379,940,40.3,417443,873652,47.8,54521717,133663672,40.8,7.5,0.5,4.0,要確認,高
2026-03,坂戸店,24,5円S,59,940,6.3,25021,873652,2.9,3377632,133663672,2.5,-3.4,-3.7,-3.6,過剰,中
2026-03,坂戸店,24,5円未満S,0,940,0.0,0,873652,0.0,0,133663672,0.0,0.0,0.0,0.0,適正,低
2026-03,花園店,25,4円超P,332,898,37.0,352706,839333,42.0,59922968,133107378,45.0,5.1,8.0,6.5,不足,高
2026-03,花園店,25,1円P,168,898,18.7,69510,839333,8.3,13866888,133107378,10.4,-10.4,-8.3,-9.4,過剰,高
2026-03,花園店,25,1円未満P,0,898,0.0,0,839333,0.0,0,133107378,0.0,0.0,0.0,0.0,適正,低
2026-03,花園店,25,20円超S,398,898,44.3,417118,839333,49.7,59317522,133107378,44.6,5.4,0.2,2.8,要確認,中
2026-03,花園店,25,5円S,0,898,0.0,0,839333,0.0,0,133107378,0.0,0.0,0.0,0.0,適正,低
2026-03,花園店,25,5円未満S,0,898,0.0,0,839333,0.0,0,133107378,0.0,0.0,0.0,0.0,適正,低
2026-03,杉戸店,26,4円超P,221,814,27.1,99962,415527,24.1,17164040,70886198,24.2,-3.1,-2.9,-3.0,要確認,中
2026-03,杉戸店,26,1円P,166,814,20.4,35107,415527,8.4,9144483,70886198,12.9,-11.9,-7.5,-9.7,過剰,高
2026-03,杉戸店,26,1円未満P,0,814,0.0,0,415527,0.0,0,70886198,0.0,0.0,0.0,0.0,適正,低
2026-03,杉戸店,26,20円超S,344,814,42.3,254660,415527,61.3,40475936,70886198,57.1,19.0,14.8,16.9,不足,高
2026-03,杉戸店,26,5円S,84,814,10.3,25798,415527,6.2,4101739,70886198,5.8,-4.1,-4.5,-4.3,過剰,中
2026-03,杉戸店,26,5円未満S,0,814,0.0,0,415527,0.0,0,70886198,0.0,0.0,0.0,0.0,適正,低
2026-03,羽生店,27,4円超P,196,794,24.7,84412,329956,25.6,19223600,51781171,37.1,0.9,12.4,6.7,要確認,高
2026-03,羽生店,27,1円P,199,794,25.1,35913,329956,10.9,5857800,51781171,11.3,-14.2,-13.8,-14.0,過剰,高
2026-03,羽生店,27,1円未満P,0,794,0.0,0,329956,0.0,0,51781171,0.0,0.0,0.0,0.0,適正,低
2026-03,羽生店,27,20円超S,320,794,40.3,189021,329956,57.3,23403088,51781171,45.2,17.0,4.9,10.9,不足,高
2026-03,羽生店,27,5円S,80,794,10.1,20611,329956,6.2,3296683,51781171,6.4,-3.8,-3.7,-3.8,過剰,中
2026-03,羽生店,27,5円未満S,0,794,0.0,0,329956,0.0,0,51781171,0.0,0.0,0.0,0.0,適正,低
2026-03,千葉みなと店,28,4円超P,305,1105,27.6,116840,522636,22.4,23537488,78175926,30.1,-5.2,2.5,-1.4,要確認,中
2026-03,千葉みなと店,28,1円P,214,1105,19.4,65052,522636,12.4,14174153,78175926,18.1,-6.9,-1.2,-4.1,要確認,高
2026-03,千葉みなと店,28,1円未満P,43,1105,3.9,4824,522636,0.9,1258134,78175926,1.6,-3.0,-2.3,-2.6,適正,低
2026-03,千葉みなと店,28,20円超S,378,1105,34.2,266363,522636,51.0,27056370,78175926,34.6,16.8,0.4,8.6,要確認,高
2026-03,千葉みなと店,28,5円S,166,1105,15.0,69558,522636,13.3,12149781,78175926,15.5,-1.7,0.5,-0.6,適正,低
2026-03,千葉みなと店,28,5円未満S,0,1105,0.0,0,522636,0.0,0,78175926,0.0,0.0,0.0,0.0,適正,低
2026-03,浜野店,29,4円超P,319,918,34.7,250275,733929,34.1,50195660,108726968,46.2,-0.6,11.4,5.4,要確認,高
2026-03,浜野店,29,1円P,190,918,20.7,60229,733929,8.2,12638849,108726968,11.6,-12.5,-9.1,-10.8,過剰,高
2026-03,浜野店,29,1円未満P,0,918,0.0,0,733929,0.0,0,108726968,0.0,0.0,0.0,0.0,適正,低
2026-03,浜野店,29,20円超S,324,918,35.3,383158,733929,52.2,41004804,108726968,37.7,16.9,2.4,9.7,要確認,高
2026-03,浜野店,29,5円S,85,918,9.3,40267,733929,5.5,4887655,108726968,4.5,-3.8,-4.8,-4.3,過剰,中
2026-03,浜野店,29,5円未満S,0,918,0.0,0,733929,0.0,0,108726968,0.0,0.0,0.0,0.0,適正,低
2026-03,佐倉店,30,4円超P,284,821,34.6,237870,684693,34.7,33959868,95030442,35.7,0.1,1.1,0.6,適正,低
2026-03,佐倉店,30,1円P,195,821,23.8,70570,684693,10.3,13771021,95030442,14.5,-13.4,-9.3,-11.4,過剰,高
2026-03,佐倉店,30,1円未満P,0,821,0.0,0,684693,0.0,0,95030442,0.0,0.0,0.0,0.0,適正,低
2026-03,佐倉店,30,20円超S,307,821,37.4,356925,684693,52.1,44802955,95030442,47.1,14.7,9.8,12.2,不足,高
2026-03,佐倉店,30,5円S,35,821,4.3,19329,684693,2.8,2496598,95030442,2.6,-1.4,-1.6,-1.5,適正,低
2026-03,佐倉店,30,5円未満S,0,821,0.0,0,684693,0.0,0,95030442,0.0,0.0,0.0,0.0,適正,低
2026-03,S東金店,31,4円超P,301,954,31.6,412830,1100740,37.5,40135864,63350013,63.4,6.0,31.8,18.9,不足,高
2026-03,S東金店,31,1円P,186,954,19.5,85588,1100740,7.8,15244013,63350013,24.1,-11.7,4.6,-3.6,要確認,高
2026-03,S東金店,31,1円未満P,0,954,0.0,0,1100740,0.0,0,63350013,0.0,0.0,0.0,0.0,適正,低
2026-03,S東金店,31,20円超S,420,954,44.0,576216,1100740,52.3,2929631,63350013,4.6,8.3,-39.4,-15.5,要確認,高
2026-03,S東金店,31,5円S,47,954,4.9,26107,1100740,2.4,5040505,63350013,8.0,-2.6,3.0,0.2,要確認,中
2026-03,S東金店,31,5円未満S,0,954,0.0,0,1100740,0.0,0,63350013,0.0,0.0,0.0,0.0,適正,低
2026-03,旭店,32,4円超P,223,706,31.6,60109,291094,20.6,14315060,45037839,31.8,-10.9,0.2,-5.4,要確認,高
2026-03,旭店,32,1円P,187,706,26.5,35046,291094,12.0,8631050,45037839,19.2,-14.4,-7.3,-10.9,過剰,高
2026-03,旭店,32,1円未満P,38,706,5.4,2763,291094,0.9,872462,45037839,1.9,-4.4,-3.4,-3.9,過剰,中
2026-03,旭店,32,20円超S,220,706,31.2,180105,291094,61.9,19135117,45037839,42.5,30.7,11.3,21.0,不足,高
2026-03,旭店,32,5円S,39,706,5.5,13071,291094,4.5,2084150,45037839,4.6,-1.0,-0.9,-1.0,適正,低
2026-03,旭店,32,5円未満S,0,706,0.0,0,291094,0.0,0,45037839,0.0,0.0,0.0,0.0,適正,低
2026-03,妙典駅前店,33,4円超P,142,639,22.2,141645,541096,26.2,23746188,75580868,31.4,4.0,9.2,6.6,不足,高
2026-03,妙典駅前店,33,1円P,133,639,20.8,43051,541096,8.0,9202729,75580868,12.2,-12.9,-8.6,-10.7,過剰,高
2026-03,妙典駅前店,33,1円未満P,0,639,0.0,0,541096,0.0,0,75580868,0.0,0.0,0.0,0.0,適正,低
2026-03,妙典駅前店,33,20円超S,310,639,48.5,329492,541096,60.9,38742456,75580868,51.3,12.4,2.7,7.6,要確認,高
2026-03,妙典駅前店,33,5円S,54,639,8.5,26908,541096,5.0,3889495,75580868,5.1,-3.5,-3.3,-3.4,過剰,中
2026-03,妙典駅前店,33,5円未満S,0,639,0.0,0,541096,0.0,0,75580868,0.0,0.0,0.0,0.0,適正,低
2026-03,ＷＡＫＯ鹿島店,34,4円超P,317,835,38.0,292891,596698,49.1,47104006,96469996,48.8,11.1,10.9,11.0,不足,高
2026-03,ＷＡＫＯ鹿島店,34,1円P,215,835,25.7,59872,596698,10.0,13404402,96469996,13.9,-15.7,-11.9,-13.8,過剰,高
2026-03,ＷＡＫＯ鹿島店,34,1円未満P,0,835,0.0,0,596698,0.0,0,96469996,0.0,0.0,0.0,0.0,適正,低
2026-03,ＷＡＫＯ鹿島店,34,20円超S,273,835,32.7,235694,596698,39.5,34014117,96469996,35.3,6.8,2.6,4.7,要確認,高
2026-03,ＷＡＫＯ鹿島店,34,5円S,31,835,3.7,8242,596698,1.4,1947471,96469996,2.0,-2.3,-1.7,-2.0,適正,低
2026-03,ＷＡＫＯ鹿島店,34,5円未満S,0,835,0.0,0,596698,0.0,0,96469996,0.0,0.0,0.0,0.0,適正,低
2026-03,神栖店,35,4円超P,319,896,35.6,188890,598568,31.6,35506769,105901894,33.5,-4.0,-2.1,-3.1,要確認,中
2026-03,神栖店,35,1円P,176,896,19.6,41152,598568,6.9,9977361,105901894,9.4,-12.8,-10.2,-11.5,過剰,高
2026-03,神栖店,35,1円未満P,0,896,0.0,0,598568,0.0,0,105901894,0.0,0.0,0.0,0.0,適正,低
2026-03,神栖店,35,20円超S,372,896,41.5,358226,598568,59.8,58573669,105901894,55.3,18.3,13.8,16.1,不足,高
2026-03,神栖店,35,5円S,30,896,3.3,10300,598568,1.7,1844095,105901894,1.7,-1.6,-1.6,-1.6,適正,低
2026-03,神栖店,35,5円未満S,0,896,0.0,0,598568,0.0,0,105901894,0.0,0.0,0.0,0.0,適正,低
2026-03,立川店,36,4円超P,318,1000,31.8,98007,398997,24.6,23418788,59299411,39.5,-7.2,7.7,0.2,要確認,高
2026-03,立川店,36,1円P,139,1000,13.9,29797,398997,7.5,6593329,59299411,11.1,-6.4,-2.8,-4.6,要確認,高
2026-03,立川店,36,1円未満P,60,1000,6.0,4986,398997,1.2,1473131,59299411,2.5,-4.8,-3.5,-4.1,過剰,中
2026-03,立川店,36,20円超S,408,1000,40.8,247106,398997,61.9,22553145,59299411,38.0,21.1,-2.8,9.2,要確認,高
2026-03,立川店,36,5円S,76,1000,7.6,19100,398997,4.8,5261018,59299411,8.9,-2.8,1.3,-0.8,適正,低
2026-03,立川店,36,5円未満S,0,1000,0.0,0,398997,0.0,0,59299411,0.0,0.0,0.0,0.0,適正,低
2026-03,新小岩店,37,4円超P,227,753,30.1,139559,429825,32.5,27238466,79145950,34.4,2.3,4.3,3.3,要確認,中
2026-03,新小岩店,37,1円P,247,753,32.8,62681,429825,14.6,13720258,79145950,17.3,-18.2,-15.5,-16.8,過剰,高
2026-03,新小岩店,37,1円未満P,0,753,0.0,0,429825,0.0,0,79145950,0.0,0.0,0.0,0.0,適正,低
2026-03,新小岩店,37,20円超S,278,753,36.9,227585,429825,52.9,38187226,79145950,48.2,16.0,11.3,13.7,不足,高
2026-03,新小岩店,37,5円S,0,753,0.0,0,429825,0.0,0,79145950,0.0,0.0,0.0,0.0,適正,低
2026-03,新小岩店,37,5円未満S,0,753,0.0,0,429825,0.0,0,79145950,0.0,0.0,0.0,0.0,適正,低
2026-03,八王子北野店,38,4円超P,88,617,14.3,41359,338950,12.2,11535558,54928433,21.0,-2.1,6.7,2.3,要確認,高
2026-03,八王子北野店,38,1円P,48,617,7.8,14368,338950,4.2,3339899,54928433,6.1,-3.5,-1.7,-2.6,要確認,中
2026-03,八王子北野店,38,1円未満P,0,617,0.0,0,338950,0.0,0,54928433,0.0,0.0,0.0,0.0,適正,低
2026-03,八王子北野店,38,20円超S,389,617,63.0,255251,338950,75.3,34025159,54928433,61.9,12.3,-1.1,5.6,要確認,高
2026-03,八王子北野店,38,5円S,92,617,14.9,27971,338950,8.3,6027817,54928433,11.0,-6.7,-3.9,-5.3,過剰,高
2026-03,八王子北野店,38,5円未満S,0,617,0.0,0,338950,0.0,0,54928433,0.0,0.0,0.0,0.0,適正,低
2026-03,錦糸町店,39,4円超P,457,996,45.9,577978,1078653,53.6,89962033,137744851,65.3,7.7,19.4,13.6,不足,高
2026-03,錦糸町店,39,1円P,162,996,16.3,46247,1078653,4.3,8495864,137744851,6.2,-12.0,-10.1,-11.0,過剰,高
2026-03,錦糸町店,39,1円未満P,0,996,0.0,0,1078653,0.0,0,137744851,0.0,0.0,0.0,0.0,適正,低
2026-03,錦糸町店,39,20円超S,377,996,37.9,454428,1078653,42.1,39286954,137744851,28.5,4.3,-9.3,-2.5,要確認,高
2026-03,錦糸町店,39,5円S,0,996,0.0,0,1078653,0.0,0,137744851,0.0,0.0,0.0,0.0,適正,低
2026-03,錦糸町店,39,5円未満S,0,996,0.0,0,1078653,0.0,0,137744851,0.0,0.0,0.0,0.0,適正,低
2026-03,座間店,40,4円超P,322,1030,31.3,125614,504839,24.9,23485768,77046719,30.5,-6.4,-0.8,-3.6,要確認,高
2026-03,座間店,40,1円P,253,1030,24.6,73103,504839,14.5,16028148,77046719,20.8,-10.1,-3.8,-6.9,過剰,高
2026-03,座間店,40,1円未満P,0,1030,0.0,0,504839,0.0,0,77046719,0.0,0.0,0.0,0.0,適正,低
2026-03,座間店,40,20円超S,356,1030,34.6,265772,504839,52.6,31217413,77046719,40.5,18.1,6.0,12.0,不足,高
2026-03,座間店,40,5円S,99,1030,9.6,40350,504839,8.0,6315390,77046719,8.2,-1.6,-1.4,-1.5,適正,低
2026-03,座間店,40,5円未満S,0,1030,0.0,0,504839,0.0,0,77046719,0.0,0.0,0.0,0.0,適正,低
2026-03,平塚駅前店,41,4円超P,323,997,32.4,213771,661635,32.3,47433452,108851982,43.6,-0.1,11.2,5.5,要確認,高
2026-03,平塚駅前店,41,1円P,197,997,19.8,51861,661635,7.8,11509869,108851982,10.6,-11.9,-9.2,-10.6,過剰,高
2026-03,平塚駅前店,41,1円未満P,34,997,3.4,6258,661635,0.9,1469284,108851982,1.3,-2.5,-2.1,-2.3,適正,低
2026-03,平塚駅前店,41,20円超S,379,997,38.0,358303,661635,54.2,43352890,108851982,39.8,16.1,1.8,9.0,要確認,高
2026-03,平塚駅前店,41,5円S,64,997,6.4,31443,661635,4.8,5086487,108851982,4.7,-1.7,-1.7,-1.7,適正,低
2026-03,平塚駅前店,41,5円未満S,0,997,0.0,0,661635,0.0,0,108851982,0.0,0.0,0.0,0.0,適正,低
2026-03,上永谷店,42,4円超P,140,640,21.9,43218,266363,16.2,10644840,46635120,22.8,-5.6,1.0,-2.3,要確認,中
2026-03,上永谷店,42,1円P,129,640,20.2,37466,266363,14.1,8876880,46635120,19.0,-6.1,-1.1,-3.6,要確認,高
2026-03,上永谷店,42,1円未満P,49,640,7.7,6519,266363,2.4,2221940,46635120,4.8,-5.2,-2.9,-4.1,要確認,中
2026-03,上永谷店,42,20円超S,250,640,39.1,155743,266363,58.5,21622671,46635120,46.4,19.4,7.3,13.4,不足,高
2026-03,上永谷店,42,5円S,72,640,11.2,23417,266363,8.8,3268789,46635120,7.0,-2.5,-4.2,-3.3,要確認,中
2026-03,上永谷店,42,5円未満S,0,640,0.0,0,266363,0.0,0,46635120,0.0,0.0,0.0,0.0,適正,低
2026-03,姫路店,43,4円超P,236,909,26.0,107606,524708,20.5,21956504,70169551,31.3,-5.5,5.3,-0.1,要確認,中
2026-03,姫路店,43,1円P,200,909,22.0,40166,524708,7.7,8358513,70169551,11.9,-14.3,-10.1,-12.2,過剰,高
2026-03,姫路店,43,1円未満P,0,909,0.0,0,524708,0.0,0,70169551,0.0,0.0,0.0,0.0,適正,低
2026-03,姫路店,43,20円超S,390,909,42.9,340495,524708,64.9,34926281,70169551,49.8,22.0,6.9,14.4,不足,高
2026-03,姫路店,43,5円S,83,909,9.1,36442,524708,6.9,4928253,70169551,7.0,-2.2,-2.1,-2.1,適正,低
2026-03,姫路店,43,5円未満S,0,909,0.0,0,524708,0.0,0,70169551,0.0,0.0,0.0,0.0,適正,低
2026-03,新開地店,44,4円超P,409,1337,30.6,430370,1117452,38.5,60224641,133684458,45.0,7.9,14.5,11.2,不足,高
2026-03,新開地店,44,1円P,229,1337,17.1,73316,1117452,6.6,11283875,133684458,8.4,-10.6,-8.7,-9.6,過剰,高
2026-03,新開地店,44,1円未満P,0,1337,0.0,0,1117452,0.0,0,133684458,0.0,0.0,0.0,0.0,適正,低
2026-03,新開地店,44,20円超S,586,1337,43.8,571532,1117452,51.1,54471771,133684458,40.7,7.3,-3.1,2.1,要確認,高
2026-03,新開地店,44,5円S,113,1337,8.5,42234,1117452,3.8,7704171,133684458,5.8,-4.7,-2.7,-3.7,要確認,中
2026-03,新開地店,44,5円未満S,0,1337,0.0,0,1117452,0.0,0,133684458,0.0,0.0,0.0,0.0,適正,低
2026-03,仙台東店,45,4円超P,258,833,31.0,204397,630685,32.4,28109959,88921675,31.6,1.4,0.6,1.0,適正,低
2026-03,仙台東店,45,1円P,182,833,21.8,55677,630685,8.8,10138893,88921675,11.4,-13.0,-10.4,-11.7,過剰,高
2026-03,仙台東店,45,1円未満P,0,833,0.0,0,630685,0.0,0,88921675,0.0,0.0,0.0,0.0,適正,低
2026-03,仙台東店,45,20円超S,365,833,43.8,355925,630685,56.4,48454254,88921675,54.5,12.6,10.7,11.6,不足,高
2026-03,仙台東店,45,5円S,28,833,3.4,14686,630685,2.3,2218569,88921675,2.5,-1.0,-0.9,-0.9,適正,低
2026-03,仙台東店,45,5円未満S,0,833,0.0,0,630685,0.0,0,88921675,0.0,0.0,0.0,0.0,適正,低
2026-03,仙台泉店,46,4円超P,336,914,36.8,341286,810820,42.1,41331820,106919884,38.7,5.3,1.9,3.6,要確認,中
2026-03,仙台泉店,46,1円P,167,914,18.3,64416,810820,7.9,13596829,106919884,12.7,-10.3,-5.6,-7.9,過剰,高
2026-03,仙台泉店,46,1円未満P,0,914,0.0,0,810820,0.0,0,106919884,0.0,0.0,0.0,0.0,適正,低
2026-03,仙台泉店,46,20円超S,372,914,40.7,389026,810820,48.0,49689547,106919884,46.5,7.3,5.8,6.5,不足,高
2026-03,仙台泉店,46,5円S,39,914,4.3,16092,810820,2.0,2301688,106919884,2.2,-2.3,-2.1,-2.2,適正,低
2026-03,仙台泉店,46,5円未満S,0,914,0.0,0,810820,0.0,0,106919884,0.0,0.0,0.0,0.0,適正,低
2026-03,福岡本店,47,4円超P,399,1197,33.3,251056,819383,30.6,46091041,134438897,34.3,-2.7,1.0,-0.9,適正,低
2026-03,福岡本店,47,1円P,200,1197,16.7,62762,819383,7.7,15917558,134438897,11.8,-9.0,-4.9,-7.0,過剰,高
2026-03,福岡本店,47,1円未満P,0,1197,0.0,0,819383,0.0,0,134438897,0.0,0.0,0.0,0.0,適正,低
2026-03,福岡本店,47,20円超S,518,1197,43.3,473374,819383,57.8,64861544,134438897,48.2,14.5,5.0,9.7,不足,高
2026-03,福岡本店,47,5円S,80,1197,6.7,32191,819383,3.9,7568754,134438897,5.6,-2.8,-1.1,-1.9,適正,低
2026-03,福岡本店,47,5円未満S,0,1197,0.0,0,819383,0.0,0,134438897,0.0,0.0,0.0,0.0,適正,低
2026-03,筑紫野店,48,4円超P,637,1761,36.2,383758,988852,38.8,65485791,177911456,36.8,2.6,0.6,1.6,適正,低
2026-03,筑紫野店,48,1円P,377,1761,21.4,104590,988852,10.6,24802546,177911456,13.9,-10.8,-7.5,-9.1,過剰,高
2026-03,筑紫野店,48,1円未満P,0,1761,0.0,0,988852,0.0,0,177911456,0.0,0.0,0.0,0.0,適正,低
2026-03,筑紫野店,48,20円超S,639,1761,36.3,460343,988852,46.6,79351188,177911456,44.6,10.3,8.3,9.3,不足,高
2026-03,筑紫野店,48,5円S,108,1761,6.1,40161,988852,4.1,8271931,177911456,4.6,-2.1,-1.5,-1.8,適正,低
2026-03,筑紫野店,48,5円未満S,0,1761,0.0,0,988852,0.0,0,177911456,0.0,0.0,0.0,0.0,適正,低
2026-03,福重店,49,4円超P,319,998,32.0,256285,708422,36.2,52403175,139278976,37.6,4.2,5.7,4.9,不足,中
2026-03,福重店,49,1円P,200,998,20.0,64450,708422,9.1,15355120,139278976,11.0,-10.9,-9.0,-10.0,過剰,高
2026-03,福重店,49,1円未満P,0,998,0.0,0,708422,0.0,0,139278976,0.0,0.0,0.0,0.0,適正,低
2026-03,福重店,49,20円超S,420,998,42.1,364775,708422,51.5,66962744,139278976,48.1,9.4,6.0,7.7,不足,高
2026-03,福重店,49,5円S,60,998,6.0,22912,708422,3.2,4557937,139278976,3.3,-2.8,-2.7,-2.8,適正,低
2026-03,福重店,49,5円未満S,0,998,0.0,0,708422,0.0,0,139278976,0.0,0.0,0.0,0.0,適正,低
2026-03,伊都店,50,4円超P,239,997,24.0,89635,391859,22.9,16430116,77172273,21.3,-1.1,-2.7,-1.9,適正,低
2026-03,伊都店,50,1円P,239,997,24.0,54852,391859,14.0,12309157,77172273,16.0,-10.0,-8.0,-9.0,過剰,高
2026-03,伊都店,50,1円未満P,80,997,8.0,5677,391859,1.4,1910948,77172273,2.5,-6.6,-5.5,-6.1,過剰,高
2026-03,伊都店,50,20円超S,360,997,36.1,214533,391859,54.7,41016235,77172273,53.1,18.6,17.0,17.8,不足,高
2026-03,伊都店,50,5円S,80,997,8.0,27162,391859,6.9,5505817,77172273,7.1,-1.1,-0.9,-1.0,適正,低
2026-03,伊都店,50,5円未満S,0,997,0.0,0,391859,0.0,0,77172273,0.0,0.0,0.0,0.0,適正,低
2026-03,飯塚店,51,4円超P,310,1257,24.7,149004,590340,25.2,29276802,102368420,28.6,0.6,3.9,2.3,要確認,中
2026-03,飯塚店,51,1円P,310,1257,24.7,74657,590340,12.6,18871528,102368420,18.4,-12.0,-6.2,-9.1,過剰,高
2026-03,飯塚店,51,1円未満P,0,1257,0.0,0,590340,0.0,0,102368420,0.0,0.0,0.0,0.0,適正,低
2026-03,飯塚店,51,20円超S,560,1257,44.6,338799,590340,57.4,48186069,102368420,47.1,12.8,2.5,7.7,要確認,高
2026-03,飯塚店,51,5円S,76,1257,6.0,27880,590340,4.7,6034021,102368420,5.9,-1.3,-0.2,-0.7,適正,低
2026-03,飯塚店,51,5円未満S,0,1257,0.0,0,590340,0.0,0,102368420,0.0,0.0,0.0,0.0,適正,低
2026-03,中間店,52,4円超P,244,844,28.9,106724,463550,23.0,18923698,78940999,24.0,-5.9,-4.9,-5.4,過剰,中
2026-03,中間店,52,1円P,204,844,24.2,52462,463550,11.3,11099782,78940999,14.1,-12.9,-10.1,-11.5,過剰,高
2026-03,中間店,52,1円未満P,0,844,0.0,0,463550,0.0,0,78940999,0.0,0.0,0.0,0.0,適正,低
2026-03,中間店,52,20円超S,336,844,39.8,279993,463550,60.4,43627386,78940999,55.3,20.6,15.5,18.0,不足,高
2026-03,中間店,52,5円S,60,844,7.1,24371,463550,5.3,5290133,78940999,6.7,-1.9,-0.4,-1.1,適正,低
2026-03,中間店,52,5円未満S,0,844,0.0,0,463550,0.0,0,78940999,0.0,0.0,0.0,0.0,適正,低
2026-03,門司店,53,4円超P,159,634,25.1,57417,233267,24.6,11607588,46863416,24.8,-0.5,-0.3,-0.4,適正,低
2026-03,門司店,53,1円P,202,634,31.9,38522,233267,16.5,9618419,46863416,20.5,-15.3,-11.3,-13.3,過剰,高
2026-03,門司店,53,1円未満P,0,634,0.0,0,233267,0.0,0,46863416,0.0,0.0,0.0,0.0,適正,低
2026-03,門司店,53,20円超S,221,634,34.9,122927,233267,52.7,21637331,46863416,46.2,17.8,11.3,14.6,不足,高
2026-03,門司店,53,5円S,52,634,8.2,14401,233267,6.2,4000078,46863416,8.5,-2.0,0.3,-0.8,適正,低
2026-03,門司店,53,5円未満S,0,634,0.0,0,233267,0.0,0,46863416,0.0,0.0,0.0,0.0,適正,低
2026-03,松浦店,54,4円超P,159,716,22.2,29723,166323,17.9,9286256,37817264,24.6,-4.3,2.3,-1.0,要確認,中
2026-03,松浦店,54,1円P,200,716,27.9,23562,166323,14.2,6915510,37817264,18.3,-13.8,-9.6,-11.7,過剰,高
2026-03,松浦店,54,1円未満P,40,716,5.6,2928,166323,1.8,852039,37817264,2.3,-3.8,-3.3,-3.6,過剰,中
2026-03,松浦店,54,20円超S,240,716,33.5,96070,166323,57.8,16965965,37817264,44.9,24.2,11.3,17.8,不足,高
2026-03,松浦店,54,5円S,77,716,10.8,14041,166323,8.4,3797494,37817264,10.0,-2.3,-0.7,-1.5,適正,低
2026-03,松浦店,54,5円未満S,0,716,0.0,0,166323,0.0,0,37817264,0.0,0.0,0.0,0.0,適正,低
2026-03,佐々インター店,55,4円超P,317,1018,31.1,246607,762704,32.3,42238281,146784015,28.8,1.2,-2.4,-0.6,適正,低
2026-03,佐々インター店,55,1円P,197,1018,19.4,69101,762704,9.1,14443421,146784015,9.8,-10.3,-9.5,-9.9,過剰,高
2026-03,佐々インター店,55,1円未満P,0,1018,0.0,0,762704,0.0,0,146784015,0.0,0.0,0.0,0.0,適正,低
2026-03,佐々インター店,55,20円超S,464,1018,45.6,431633,762704,56.6,86220396,146784015,58.7,11.0,13.2,12.1,不足,高
2026-03,佐々インター店,55,5円S,39,1018,3.8,15364,762704,2.0,3881917,146784015,2.6,-1.8,-1.2,-1.5,適正,低
2026-03,佐々インター店,55,5円未満S,0,1018,0.0,0,762704,0.0,0,146784015,0.0,0.0,0.0,0.0,適正,低
2026-03,大野店,56,4円超P,118,602,19.6,50698,242975,20.9,13616483,56084422,24.3,1.3,4.7,3.0,要確認,中
2026-03,大野店,56,1円P,196,602,32.6,40631,242975,16.7,9120921,56084422,16.3,-15.8,-16.3,-16.1,過剰,高
2026-03,大野店,56,1円未満P,0,602,0.0,0,242975,0.0,0,56084422,0.0,0.0,0.0,0.0,適正,低
2026-03,大野店,56,20円超S,216,602,35.9,129222,242975,53.2,28854116,56084422,51.4,17.3,15.6,16.4,不足,高
2026-03,大野店,56,5円S,72,602,12.0,22424,242975,9.2,4492902,56084422,8.0,-2.7,-3.9,-3.3,要確認,中
2026-03,大野店,56,5円未満S,0,602,0.0,0,242975,0.0,0,56084422,0.0,0.0,0.0,0.0,適正,低
2026-03,佐世保南店,57,4円超P,250,817,30.6,186998,579747,32.3,47449005,129031535,36.8,1.7,6.2,3.9,要確認,高
2026-03,佐世保南店,57,1円P,179,817,21.9,56312,579747,9.7,13815713,129031535,10.7,-12.2,-11.2,-11.7,過剰,高
2026-03,佐世保南店,57,1円未満P,0,817,0.0,0,579747,0.0,0,129031535,0.0,0.0,0.0,0.0,適正,低
2026-03,佐世保南店,57,20円超S,352,817,43.1,322253,579747,55.6,64655689,129031535,50.1,12.5,7.0,9.8,不足,高
2026-03,佐世保南店,57,5円S,36,817,4.4,14184,579747,2.4,3111128,129031535,2.4,-2.0,-2.0,-2.0,適正,低
2026-03,佐世保南店,57,5円未満S,0,817,0.0,0,579747,0.0,0,129031535,0.0,0.0,0.0,0.0,適正,低
2026-03,大村店,58,4円超P,199,738,27.0,167258,498509,33.6,32163265,91544555,35.1,6.6,8.2,7.4,不足,高
2026-03,大村店,58,1円P,207,738,28.0,50219,498509,10.1,12030170,91544555,13.1,-18.0,-14.9,-16.4,過剰,高
2026-03,大村店,58,1円未満P,0,738,0.0,0,498509,0.0,0,91544555,0.0,0.0,0.0,0.0,適正,低
2026-03,大村店,58,20円超S,275,738,37.3,263583,498509,52.9,43627681,91544555,47.7,15.6,10.4,13.0,不足,高
2026-03,大村店,58,5円S,57,738,7.7,17449,498509,3.5,3723439,91544555,4.1,-4.2,-3.7,-3.9,過剰,中
2026-03,大村店,58,5円未満S,0,738,0.0,0,498509,0.0,0,91544555,0.0,0.0,0.0,0.0,適正,低
2026-03,諫早店,59,4円超P,319,1197,26.6,180593,629994,28.7,44521551,127286429,35.0,2.0,8.3,5.2,要確認,高
